#Types Before Cut: 11131
#Types After Cut: 9721
#Search Hits: 0
759	17	11.840	начал
760	21	11.822	кого
761	16	11.393	наш
762	13	11.328	море
763	13	11.328	пойти
764	18	11.301	сильно
765	85	11.047	можно
766	15	10.952	семьи
767	115	10.825	были
768	6	10.689	всяких
769	6	10.689	думали
770	6	10.689	закончила
771	6	10.689	знаем
772	6	10.689	играли
773	6	10.689	ка
774	6	10.689	лагерь
775	6	10.689	написала
776	6	10.689	носили
777	6	10.689	поговорим
778	6	10.689	рассказывать
779	6	10.689	русские
780	6	10.689	семью
781	6	10.689	слава
782	6	10.689	страшно
783	6	10.689	судить
784	6	10.689	ушел
785	48	10.653	хотя
786	11	10.647	город
787	11	10.647	писала
788	35	10.621	этим
789	4	10.538	apro
790	4	10.538	class
791	4	10.538	glass
792	4	10.538	mixed
793	4	10.538	note
794	4	10.538	pl
795	4	10.538	spro
796	4	10.538	tor
797	4	10.538	барашков
798	4	10.538	бассейн
799	4	10.538	беззеркалки
800	4	10.538	белорусским
801	4	10.538	белые
802	4	10.538	братьях
803	4	10.538	буква
804	4	10.538	вай
805	4	10.538	венеру
806	4	10.538	верю
807	4	10.538	веселая
808	4	10.538	витя
809	4	10.538	встретилась
810	4	10.538	всякое
811	4	10.538	всём
812	4	10.538	вышки
813	4	10.538	гитара
814	4	10.538	гитаре
815	4	10.538	гкчп
816	4	10.538	глазами
817	4	10.538	голове
818	4	10.538	гриша
819	4	10.538	громкоговорителя
820	4	10.538	грусти
821	4	10.538	гуляют
822	4	10.538	даша
823	4	10.538	девочку
824	4	10.538	девятый
825	4	10.538	длинный
826	4	10.538	дочь
827	4	10.538	думал
828	4	10.538	дяди
829	4	10.538	еду
830	4	10.538	ехал
831	4	10.538	ехала
832	4	10.538	забрали
833	4	10.538	задавать
834	4	10.538	задания
835	4	10.538	задний
836	4	10.538	закончу
837	4	10.538	заметила
838	4	10.538	занималась
839	4	10.538	занимаюсь
840	4	10.538	звукооператором
841	4	10.538	ивановна
842	4	10.538	интереснее
843	4	10.538	кагоцел
844	4	10.538	камеры
845	4	10.538	капитан
846	4	10.538	каракатица
847	4	10.538	касательно
848	4	10.538	кастрюля
849	4	10.538	километра
850	4	10.538	кларнет
851	4	10.538	классные
852	4	10.538	книгу
853	4	10.538	королёв
854	4	10.538	кот
855	4	10.538	кота
856	4	10.538	кошмар
857	4	10.538	красные
858	4	10.538	крутая
859	4	10.538	крутой
860	4	10.538	крутые
861	4	10.538	крыс
862	4	10.538	крысы
863	4	10.538	купались
864	4	10.538	кухня
865	4	10.538	лебединое
866	4	10.538	лесу
867	4	10.538	лиза
868	4	10.538	лингвистов
869	4	10.538	литературе
870	4	10.538	любила
871	4	10.538	любимого
872	4	10.538	мамаша
873	4	10.538	мечта
874	4	10.538	мило
875	4	10.538	минута
876	4	10.538	моменты
877	4	10.538	муж
878	4	10.538	навруз
879	4	10.538	нарисован
880	4	10.538	наурыз
881	4	10.538	неловко
882	4	10.538	ночью
883	4	10.538	нравилось
884	4	10.538	нууу
885	4	10.538	общался
886	4	10.538	общежитии
887	4	10.538	одногруппников
888	4	10.538	описать
889	4	10.538	орех
890	4	10.538	орехи
891	4	10.538	остановился
892	4	10.538	остановки
893	4	10.538	отвезли
894	4	10.538	отучилась
895	4	10.538	охота
896	4	10.538	пастернаке
897	4	10.538	первокурсников
898	4	10.538	песни
899	4	10.538	пилот
900	4	10.538	платья
901	4	10.538	побывала
902	4	10.538	поел
903	4	10.538	поесть
904	4	10.538	позвоню
905	4	10.538	пойду
906	4	10.538	правой
907	4	10.538	представляла
908	4	10.538	привод
909	4	10.538	придумали
910	4	10.538	придётся
911	4	10.538	приезжаю
912	4	10.538	пришёл
913	4	10.538	противно
914	4	10.538	профессии
915	4	10.538	профессия
916	4	10.538	пускай
917	4	10.538	пятьсот
918	4	10.538	разборка
919	4	10.538	расскажите
920	4	10.538	рассказываешь
921	4	10.538	расшифровывать
922	4	10.538	ребёнка
923	4	10.538	родилась
924	4	10.538	руками
925	4	10.538	руню
926	4	10.538	руня
927	4	10.538	русскому
928	4	10.538	ручки
929	4	10.538	сбил
930	4	10.538	сверху
931	4	10.538	секунды
932	4	10.538	селекции
933	4	10.538	сзади
934	4	10.538	сидят
935	4	10.538	слышу
936	4	10.538	собаки
937	4	10.538	собираешься
938	4	10.538	советую
939	4	10.538	соционике
940	4	10.538	спектакль
941	4	10.538	специфический
942	4	10.538	стану
943	4	10.538	стекает
944	4	10.538	стой
945	4	10.538	столетию
946	4	10.538	стою
947	4	10.538	стоя
948	4	10.538	стоял
949	4	10.538	стояла
950	4	10.538	строили
951	4	10.538	строительный
952	4	10.538	суп
953	4	10.538	счастлива
954	4	10.538	танцевать
955	4	10.538	танцпол
956	4	10.538	твоего
957	4	10.538	твоим
958	4	10.538	трамвай
959	4	10.538	тысяча
960	4	10.538	тётя
961	4	10.538	улучшается
962	4	10.538	умный
963	4	10.538	университетах
964	4	10.538	урок
965	4	10.538	учатся
966	4	10.538	учила
967	4	10.538	училище
968	4	10.538	учусь
969	4	10.538	фай
970	4	10.538	физтех
971	4	10.538	финиш
972	4	10.538	фонема
973	4	10.538	фразу
974	4	10.538	фундук
975	4	10.538	хвост
976	4	10.538	хлеб
977	4	10.538	хобби
978	4	10.538	хорватия
979	4	10.538	чгк
980	4	10.538	четырнадцать
981	4	10.538	чуваки
982	4	10.538	чудо
983	4	10.538	шикарно
984	4	10.538	шутки
985	4	10.538	щуку
986	4	10.538	щяс
987	14	10.519	вся
988	16	10.368	семь
989	9	10.157	взяли
990	9	10.157	зала
991	9	10.157	ушли
992	9	10.157	хорошая
993	7	10.155	вечера
994	7	10.155	вещей
995	7	10.155	единственное
996	7	10.155	километров
997	7	10.155	короткий
998	7	10.155	увидел
999	7	10.155	чисто
1000	13	10.095	месте
1001	8	10.056	людям
1002	8	10.056	модель
1003	8	10.056	настолько
1004	8	10.056	неплохо
1005	8	10.056	сто
1006	15	9.906	точно
1007	20	9.711	никогда
1008	12	9.683	плане
1009	12	9.683	плохо
1010	11	9.288	темы
1011	11	9.288	тысячи
1012	11	9.288	хорошие
1013	17	9.048	довольно
1014	15	8.952	одну
1015	9	8.580	a
1016	9	8.580	нами
1017	9	8.580	руки
1018	12	8.545	пошли
1019	5	8.390	богу
1020	5	8.390	боюсь
1021	5	8.390	видеть
1022	5	8.390	вниз
1023	5	8.390	грубо
1024	5	8.390	детства
1025	5	8.390	магазин
1026	5	8.390	мария
1027	5	8.390	машину
1028	5	8.390	мимо
1029	5	8.390	назывался
1030	5	8.390	недалеко
1031	5	8.390	однажды
1032	5	8.390	остановиться
1033	5	8.390	отлично
1034	5	8.390	приходили
1035	5	8.390	прочее
1036	5	8.390	русском
1037	5	8.390	следующая
1038	5	8.390	стоять
1039	5	8.390	телефон
1040	5	8.390	успела
1041	5	8.390	цветы
1042	5	8.390	человеком
1043	8	8.295	друга
1044	8	8.295	любовь
1045	8	8.295	номер
1046	8	8.295	приехал
1047	17	8.255	самый
1048	35	8.215	себя
1049	127	8.143	сейчас
1050	11	8.105	взял
1051	11	8.105	всеми
1052	7	8.096	говорим
1053	7	8.096	знал
1054	7	8.096	началась
1055	7	8.096	начинается
1056	7	8.096	нашем
1057	7	8.096	нашли
1058	7	8.096	точнее
1059	7	8.096	улица
1060	7	8.096	франции
1061	6	8.057	ездил
1062	6	8.057	играет
1063	6	8.057	лучший
1064	6	8.057	рождения
1065	6	8.057	скажу
1066	6	8.057	штук
1067	13	8.005	рублей
1068	83	7.989	этот
1069	3	7.904	adv
1070	3	7.904	day
1071	3	7.904	gen
1072	3	7.904	plen
1073	3	7.904	автобусов
1074	3	7.904	автобусы
1075	3	7.904	аж
1076	3	7.904	амаретто
1077	3	7.904	архитектурой
1078	3	7.904	атмосфера
1079	3	7.904	африке
1080	3	7.904	балетную
1081	3	7.904	бар
1082	3	7.904	беби
1083	3	7.904	бедно
1084	3	7.904	бежит
1085	3	7.904	безумно
1086	3	7.904	белорусском
1087	3	7.904	беру
1088	3	7.904	бесполезно
1089	3	7.904	библиофил
1090	3	7.904	благо
1091	3	7.904	блять
1092	3	7.904	болезнь
1093	3	7.904	буквами
1094	3	7.904	бэ
1095	3	7.904	вайновский
1096	3	7.904	вами
1097	3	7.904	вареньем
1098	3	7.904	вдвоем
1099	3	7.904	ведёт
1100	3	7.904	везло
1101	3	7.904	вернули
